label,nb_universites
SAINT-PHILBERT-DES-CHAMPS,1
SAINT-GEOIRS,1
SEPTÈME,1
VARACIEUX,1
LAVAL-EN-BELLEDONNE,1
OYEU,1
CHÂTONNAY,1
LE THOLONET,1
CRAS,1
DOISSIN,1
LA FORTERESSE,1
GILLONNAY,1
HERBEYS,1
HUEZ,1
MIRIBEL-LES-ECHELLES,1
MONTREVEL,1
NOTRE-DAME-DE-L'OSIER,1
PAJAY,1
SÉRÉZIN-DE-LA-TOUR,1
LA PIERRE,1
LA SURE EN CHARTREUSE,1
ROCHETOIRIN,1
ROVON,1
SAINTE-ANNE-SUR-GERVONDE,1
SAINT-CHRISTOPHE-SUR-GUIERS,1
SAINT-JUST-CHALEYSSIN,1
SAINT-LATTIER,1
SAINT-NICOLAS-DE-MACHERIN,1
SAINT-PRIM,1
SAINT-VINCENT-DE-MERCUZE,1
COLLEVILLE-MONTGOMERY,1
ETERVILLE,1
QUÉZAC,1
EVRECY,1
DESNES,1
THOIRETTE-COISIA,1
DÉMOUVILLE,1
MESNAY,1
SAINT-GERMAIN-EN-MONTAGNE,1
BOURDALAT,1
PUJO-LE-PLAN,1
SAINT-CRICQ-VILLENEUVE,1
LÜE,1
FRESNÉ-LA-MÈRE,1
LESGOR,1
SORT-EN-CHALOSSE,1
SAINT-JEAN-DE-LIER,1
LOUER,1
GARREY,1
BASTENNES,1
CASTEL-SARRAZIN,1
GAUJACQ,1
ESQUAY-SUR-SEULLES,1
HAURIET,1
POTIGNY,1
MAYLIS,1
SAINT-ETIENNE-D'ORTHE,1
SAINT-MARTIN-SOUS-VIGOUROUX,1
MOLIETS-ET-MAA,1
SAINT-DENIS-DE-MÉRÉ,1
LAVANCIA-EPERCY,1
CAUMONT-SUR-AURE,1
CRAMANS,1
MARTIGNY-SUR-L'ANTE,1
MORTEAUX-COULIBOEUF,1
CONLIÈGE,1
VENDEUVRE,1
LA FERTÉ,1
CESNY-LES-SOURCES,1
SIROD,1
ESSON,1
RANCHOT,1
AUDRIEU,1
AIGLEPIERRE,1
TROARN,1
ETIVAL,1
TASSENIÈRES,1
ARLAY,1
SAINT-GERMAIN-DE-LIVET,1
CHAPELLE-VOLAND,1
SAINT-MARTIN-DE-LA-LIEUE,1
RELANS,1
FRÉBUANS,1
SAINT-BENOÎT-D'HÉBERTOT,1
GROZON,1
ARCHELANGE,1
SEULLINE,1
FESSENHEIM,1
VANDEUIL,1
FAVEROLLES-ET-COËMY,1
ZOTEUX,1
ALETTE,1
WILLERVAL,1
FESTUBERT,1
MARENLA,1
OFFIN,1
BEUTIN,1
CORMONT,1
TUBERSENT,1
GROFFLIERS,1
NEMPONT-SAINT-FIRMIN,1
CAMPAGNE-LÈS-WARDRECQUES,1
WITTES,1
LAIRES,1
COUPELLE-VIEILLE,1
SAINS-LÈS-FRESSIN,1
BAILLEUL-LÈS-PERNES,1
FIEFS,1
HESTRUS,1
BOUVELINGHEM,1
ELNES,1
ESCOEUILLES,1
OUVE-WIRQUIN,1
SETQUES,1
BRANSLES,1
VAUDRINGHEM,1
CARLY,1
HERVELINGHEN,1
MAREIL-SUR-MAULDRE,1
BARBIZON,1
ADINFER,1
BEAUMETZ-LÈS-LOGES,1
GOUY-EN-ARTOIS,1
HENDECOURT-LÈS-RANSART,1
BOIRY-NOTRE-DAME,1
FRESNES-LÈS-MONTAUBAN,1
MONCHY-LE-PREUX,1
RIENCOURT-LÈS-CAGNICOURT,1
TORTEQUESNE,1
ECQUEDECQUES,1
BOURNONVILLE,1
BRUNEMBERT,1
BEUGIN,1
FRESNICOURT-LE-DOLMEN,1
HERMIN,1
MESSY,1
FIENNES,1
SAINT-TRICAT,1
SAINT-OMER-CAPELLE,1
BONNINGUES-LÈS-ARDRES,1
BRÊMES,1
CLERQUES,1
JOURNY,1
LOUCHES,1
MENTQUE-NORTBÉCOURT,1
CAMBLIGNEUL,1
GOUY-EN-TERNOIS,1
PENIN,1
FILLIÈVRES,1
LES ALLUETS-LE-ROI,1
MÉDAN,1
SAINT-VENANT,1
VERQUIN,1
LAMBRES,1
GOSNAY,1
RUMINGHEM,1
LES MESNULS,1
NEAUPHLE-LE-VIEUX,1
TACOIGNIÈRES,1
LE TREMBLAY-SUR-MAULDRE,1
AGNY,1
GIVENCHY-LÈS-LA-BASSÉE,1
SAINT-HILAIRE-COTTES,1
HERMIES,1
BERTINCOURT,1
HAM-EN-ARTOIS,1
BONNIÈRES,1
RODELINGHEM,1
LIGNY-LÈS-AIRE,1
BELLEBRUNE,1
NÉDON,1
BOISLEUX-AU-MONT,1
VILLERS-AU-FLOS,1
ESTRÉELLES,1
REBREUVE-RANCHICOURT,1
OISY-LE-VERGER,1
NORTKERQUE,1
NOYELLES-LÈS-VERMELLES,1
GALAMETZ,1
DHUISY,1
GAUCHIN-VERLOINGT,1
LINZEUX,1
OEUF-EN-TERNOIS,1
PIERREMONT,1
COURCELLES-LE-COMTE,1
HUMIÈRES,1
BOISSISE-LA-BERTRAND,1
TILLOY-LÈS-MOFFLAINES,1
AUBIN-SAINT-VAAST,1
BLESSY,1
MONTCAVREL,1
LA COMTÉ,1
PREURES,1
MÉZY-SUR-SEINE,1
TINCQUES,1
ALLAINVILLE,1
BOISSETS,1
CIVRY-LA-FORÊT,1
DAMMARTIN-EN-SERVE,1
GAMBAIS,1
VERTON,1
MAULETTE,1
VILLEVAUDÉ,1
HÉBUTERNE,1
QUÉANT,1
LES ECRENNES,1
CROISY-SUR-ANDELLE,1
BRETTEVILLE-DU-GRAND-CAUX,1
FAY-LES-ETANGS,1
SAINTE-CROIX-SUR-BUCHY,1
TRIE-CHÂTEAU,1
BULLES,1
PORCHEUX,1
LONGROY,1
BAILLEUL-SUR-THÉRAIN,1
GRUCHET-SAINT-SIMÉON,1
BOUELLES,1
CRIQUETOT-SUR-OUVILLE,1
GLAIGNES,1
SAINT-DENIS-LE-THIBOULT,1
SAINT-JEAN-AUX-BOIS,1
BAZOCHES-AU-HOULME,1
CERISÉ,1
CHANDAI,1
AMPONVILLE,1
LARCHANT,1
BAZOCHES-SUR-HOËNE,1
URY,1
LE VAUDOUÉ,1
HÉLOUP,1
LA MADELEINE-SUR-LOING,1
INCHEVILLE,1
VILLERS-SOUS-SAINT-LEU,1
SAINT-SAUVEUR-D'EMALLEVILLE,1
GRAINVILLE-LA-TEINTURIÈRE,1
SAINT-MARTIN-DE-BOSCHERVILLE,1
CAUVIGNY,1
LABOISSIÈRE-EN-THELLE,1
MOTTEVILLE,1
LACHAPELLE-SAINT-PIERRE,1
SENANTES,1
VILLERS-SUR-AUCHY,1
BOREST,1
CAISNES,1
ERCUIS,1
PUISEUX-LE-HAUBERGER,1
MONTMACQ,1
MANÉGLISE,1
ALLOUVILLE-BELLEFOSSE,1
BRUNVILLERS-LA-MOTTE,1
CATILLON-FUMECHON,1
GANNES,1
ROUVILLERS,1
MONT-L'EVÊQUE,1
FERRIÈRES-EN-BRAY,1
SOMMERY,1
CRESSONSACQ,1
DOUVREND,1
BOSC-LE-HARD,1
ECHOUBOULAINS,1
COMPANS,1
CERNEUX,1
IVERNY,1
VOISENON,1
SAINT-SAUVEUR-SUR-ECOLE,1
VILLEMER,1
BOMBON,1
FOUJU,1
PÉCY,1
BAVINCOURT,1
NONVILLE,1
BEAULENCOURT,1
ORLY-SUR-MORIN,1
BEAUMETZ-LÈS-CAMBRAI,1
HAUTEFEUILLE,1
BEUGNY,1
MARLES-EN-BRIE,1
LEBUCQUIÈRE,1
RUYAULCOURT,1
NEUFMOUTIERS-EN-BRIE,1
BOIRY-BECQUERELLE,1
BULLECOURT,1
LIVERDY-EN-BRIE,1
GOMIÉCOURT,1
HAMELINCOURT,1
WANCOURT,1
BARALLE,1
EPINOY,1
CHEVRY-EN-SEREINE,1
MARCILLY,1
ETRÉPILLY,1
BELFORÊT-EN-PERCHE,1
SAINT-GERMAIN-DE-LA-COUDRE,1
SAINT-HILAIRE-SUR-ERRE,1
SARCEAUX,1
LE PLESSIS-AUX-BOIS,1
VALFRAMBERT,1
VILLEROY,1
CEAUCÉ,1
GIREMOUTIERS,1
MAISONCELLES-EN-BRIE,1
CHANU,1
POMMEUSE,1
CHAMPSECRET,1
COULOMBS-EN-VALOIS,1
JUVIGNY VAL D'ANDAINE,1
SAMMERON,1
SAINT-DENIS-SUR-SARTHON,1
NANTEUIL-SUR-MARNE,1
MÉRY-SUR-MARNE,1
DAMIGNY,1
BASSEVELLE,1
LA CHAPELLE-MOUTILS,1
DAGNY,1
RÉMALARD EN PERCHE,1
LESCHES,1
ARDES,1
ARLANC,1
LACHELLE,1
SORÈZE,1
FIAC,1
BEAUCENS,1
GEZ,1
SOUAL,1
ARRAS-EN-LAVEDAN,1
GERMS-SUR-L'OUSSOUET,1
HÈCHES,1
LUTILHOUS,1
SIRADAN,1
ESPALAIS,1
NISTOS,1
MOULÉDOUS,1
MALAUSE,1
SINZOS,1
VIELLE-AURE,1
BÉNAC,1
SAINT-LARY-SOULAN,1
MONTBARTIER,1
PIQUECOS,1
ALLIER,1
BARRY-D'ISLEMADE,1
BOUILLAC,1
LUZ-SAINT-SAUVEUR,1
SÉRON,1
DIEUPENTALE,1
BONNEFONT,1
LUQUET,1
MONTALET-LE-BOIS,1
VÉNÈS,1
NAVÈS,1
SÉMALENS,1
VIELMUR-SUR-AGOUT,1
CADALEN,1
CESTAYROLS,1
LABASTIDE-DE-LÉVIS,1
SENOUILLAC,1
SAINT-JEAN-DE-MARCEL,1
BELLOCQ,1
CAMBON,1
FÉNOLS,1
ARAUJUZON,1
LE SEQUESTRE,1
ASSON,1
ORBAN,1
TERSSAC,1
LAPARROUQUIAL,1
LE SÉGUR,1
CAMBOUNÈS,1
LYS,1
LUGAN,1
SAINT-JEAN-DE-RIVES,1
VIVIERS-LÈS-LAVAUR,1
CAMBOUNET-SUR-LE-SOR,1
VALDURENQUE,1
GUCHEN,1
LOURES-BAROUSSE,1
OMS,1
GÉNÉBRIÈRES,1
RICHTOLSHEIM,1
SCHWOBSHEIM,1
ORSCHWILLER,1
LA VANCELLE,1
DIEFFENBACH-AU-VAL,1
HURTIGHEIM,1
MITTELHAUSBERGEN,1
LAMPERTHEIM,1
KURTZENHOUSE,1
FESSENHEIM-LE-BAS,1
ROHR,1
BUSWILLER,1
DOSSENHEIM-SUR-ZINSEL,1
MULHAUSEN,1
NIEDERSOULTZBACH,1
SCHALKENDORF,1
ALTECKENDORF,1
SAESSOLSHEIM,1
OTTERSTHAL,1
RANRUPT,1
WALDERSBACH,1
FLEXBOURG,1
TRAENHEIM,1
KERTZFELD,1
SERMERSHEIM,1
DIEBOLSHEIM,1
BOOTZHEIM,1
NOTHALTEN,1
PRATS-DE-MOLLO-LA-PRESTE,1
LABARTHE,1
MONTJOI,1
POMMEVIC,1
CATLLAR,1
SAINT-CIRQ,1
FUILLA,1
MOSSET,1
VAÏSSAC,1
VILLEFRANCHE-DE-CONFLENT,1
VILLEMADE,1
PUYLAROQUE,1
VINGRAU,1
EICHHOFFEN,1
SAINT-PIERRE-DELS-FORCATS,1
VINS-SUR-CARAMY,1
SILLANS-LA-CASCADE,1
MONTFORT-SUR-ARGENS,1
CLAVIERS,1
CARAMANY,1
CORRENS,1
UR,1
STRUTH,1
HOFFEN,1
INGOLSHEIM,1
HALSOU,1
MÉZEROLLES,1
SALEUX,1
AUGEROLLES,1
VIVEROLS,1
SAINT-IGNAT,1
LIMONS,1
SAINT-CLÉMENT-DE-RÉGNAT,1
SAINT-MARTIN-DE-SANZAY,1
BEAUREGARD-VENDON,1
SAINTE-OUENNE,1
SAINT-AGOULIN,1
SAINT-JEAN-DE-THOUARS,1
BEUGNON-THIREUIL,1
CHERVEUX,1
PONTAUMUR,1
CIRIÈRES,1
LAPEYROUSE,1
VALLANS,1
AUGÉ,1
LE BOURDET,1
BRÛLAIN,1
LE VERNET-SAINTE-MARGUERITE,1
BESSE-ET-SAINT-ANASTAISE,1
BRETIGNOLLES,1
SAINT-PIERRE-DES-ECHAUBROGNES,1
SAINT-GEORGES-DE-NOISNÉ,1
MARSAC-EN-LIVRADOIS,1
FLUY,1
SAIVRES,1
VASSEL,1
EXIREUIL,1
PAS-DE-JEU,1
BERGONNE,1
BERTIGNAT,1
LE BRUGERON,1
SENLISSE,1
BUXIÈRES-SOUS-MONTAIGUT,1
CHAMBON-SUR-LAC,1
JOB,1
PALLADUC,1
PARENT,1
PARENTIGNAT,1
PIONSAT,1
PULVÉRIÈRES,1
VALBELEIX,1
RAVEL,1
REIGNAT,1
SAINT-ALYRE-D'ARLANC,1
LUZAY,1
MAZIÈRES-EN-GÂTINE,1
GLÉNAY,1
JUSCORPS,1
SALLÈDES,1
SOLIGNAT,1
ECHIRÉ,1
EPANNES,1
BERTEAUCOURT-LÈS-THENNES,1
CLÉRY-SUR-SOMME,1
HUCHENNEVILLE,1
COMBLES,1
PARDIES-PIÉTAT,1
SAINT-FAUST,1
FLESSELLES,1
SIROS,1
SOUMOULOU,1
ARREST,1
CASTETNAU-CAMBLONG,1
FRANLEU,1
GUÉTHARY,1
MUILLE-VILLETTE,1
LICQ-ATHÉREY,1
ORION,1
MOLLIENS-DREUIL,1
QUEVAUVILLERS,1
PARBAYSE,1
BOURSEVILLE,1
PRÉCHACQ-NAVARRENX,1
SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY,1
RAMOUS,1
CHÉPY,1
SAINT-BOÈS,1
SALLESPISSE,1
SALOUËL,1
SAULT-DE-NAVAILLES,1
LAMOTTE-WARFUSÉE,1
OUILLON,1
ERCHEU,1
SOURDON,1
CAOURS,1
HOMBLEUX,1
MESNIL-SAINT-NICAISE,1
FRETTEMEULE,1
NIBAS,1
MANZAT,1
SAINT-HILAIRE-LA-CROIX,1
AHAXE-ALCIETTE-BASCASSAN,1
ANGAÏS,1
ARROS-DE-NAY,1
ARTIGUELOUVE,1
BOUGARBER,1
GABASTON,1
ROUVREL,1
ARBÉRATS-SILLÈGUE,1
TILLOLOY,1
SAINT-FUSCIEN,1
GÉUS-D'ARZACQ,1
BACOUEL-SUR-SELLE,1
LAÀ-MONDRANS,1
CROIXRAULT,1
JUMEL,1
LAHONTAN,1
LOUVRECHY,1
LIMENDOUS,1
CAMPREMY,1
EPREVILLE,1
AUTREVILLE-SUR-LA-RENNE,1
FLEURY-LA-MONTAGNE,1
OSLON,1
LA CHARMÉE,1
LESSARD-LE-NATIONAL,1
MISSIRIAC,1
SAINT-JEAN-DE-VAUX,1
PLOTTES,1
NANTON,1
ETRIGNY,1
SAINT-NICOLAS-DU-TERTRE,1
SAINT-VINCENT-SUR-OUST,1
TOULON-SUR-ARROUX,1
COUBLANC,1
PERRECY-LES-FORGES,1
SAVIGNY-EN-REVERMONT,1
SOMMANT,1
ECUISSES,1
LOURNAND,1
HOEDIC,1
SAINT-JULIEN-SUR-DHEUNE,1
LA CHAPELLE-SAINT-FRAY,1
HAN-SUR-NIED,1
BELLES-FORÊTS,1
BIONCOURT,1
RICHE,1
SAINT-PAVACE,1
VINDECY,1
LA GRANDE-VERRIÈRE,1
MOTZ,1
LAIZY,1
CHAMPLITTE,1
FAUCOGNEY-ET-LA-MER,1
FAVERNEY,1
GOURHEL,1
RADDON-ET-CHAPENDU,1
ARZAL,1
LA ROMAINE,1
BOHAL,1
BULÉON,1
PESMES,1
CITERS,1
ETUZ,1
LA CROIX-HELLÉAN,1
LAIZÉ,1
IGÉ,1
CLESSY,1
SALORNAY-SUR-GUYE,1
BUFFIÈRES,1
THUREY,1
PLEUGRIFFET,1
RATTE,1
LA CHAPELLE-NAUDE,1
TRONCHY,1
CUSSY-EN-MORVAN,1
ANOST,1
DANNELBOURG,1
HANGVILLER,1
VANCÉ,1
BIBICHE,1
KERBACH,1
BRETTE-LES-PINS,1
GUENVILLER,1
CHALLES,1
CONTZ-LES-BAINS,1
SECOURT,1
CUVRY,1
LAQUENEXY,1
DALEM,1
LE LUART,1
LA CHAPELLE-DU-BOIS,1
RÉMERING-LÈS-PUTTELANGE,1
VARSBERG,1
SAINT-PIERRE-DU-LOROUËR,1
SAINT-OUEN-EN-BELIN,1
THÉDING,1
TORCÉ-EN-VALLÉE,1
PRUILLÉ-L'EGUILLÉ,1
LANDROFF,1
GESNES-LE-GANDELIN,1
AYN,1
MOYEUVRE-PETITE,1
SAINT-ALBAN-DE-MONTBEL,1
VERGAVILLE,1
CONJUX,1
LE BREIL-SUR-MÉRIZE,1
DOLLON,1
CHENU,1
RÉMELING,1
VIBRAYE,1
LOMBRON,1
LOUAILLES,1
ARÇONNAY,1
ASNIÈRES-SUR-VÈGRE,1
BETTELAINVILLE,1
HELLERING-LÈS-FÉNÉTRANGE,1
ROUEZ,1
ARS-LAQUENEXY,1
WALDWEISTROFF,1
RETTEL,1
SAINT-OUEN-DE-MIMBRÉ,1
LAVARÉ,1
MONTENACH,1
KIRSCH-LÈS-SIERCK,1
SAINTE-SABINE-SUR-LONGÈVE,1
HAUTE-KONTZ,1
SAINT-VINCENT-DES-PRÉS,1
SCEAUX-SUR-HUISNE,1
SEMUR-EN-VALLON,1
LELLING,1
HELLIMER,1
FREYBOUSE,1
ERSTROFF,1
AUTREY-LÈS-GRAY,1
BRANDIVY,1
LA VILLEDIEU-EN-FONTENETTE,1
CHEMAZÉ,1
LE RIBAY,1
SAINT-CALAIS-DU-DÉSERT,1
SAINT-GEORGES-SUR-ERVE,1
BLANDOUET-SAINT JEAN,1
SAINT-PIERRE-DES-NIDS,1
SAINT-CYR-SUR-LE-RHÔNE,1
SAINTE-SUZANNE-ET-CHAMMES,1
SOULGÉ-SUR-OUETTE,1
TORCÉ-VIVIERS-EN-CHARNIE,1
SAINT-GENIS-L'ARGENTIÈRE,1
MONTROMANT,1
SENONNES,1
RONTALON,1
VAUTORTE,1
LAUBRIÈRES,1
RIVERIE,1
AMBÉRIEUX,1
DAON,1
MARCY,1
PONTMAIN,1
SARCEY,1
SAINTE-GEMMES-LE-ROBERT,1
SAINT-GERMAIN-D'ANXURE,1
SATHONAY-VILLAGE,1
BRECÉ,1
NEUILLY-LE-VENDIN,1
MAISONCELLES-DU-MAINE,1
LA ROCHE-NEUVILLE,1
SAINT-ROMAIN-EN-GIER,1
PREZ-SOUS-LAFAUCHE,1
CHANCENAY,1
HARRÉVILLE-LES-CHANTEURS,1
DONJEUX,1
POLLIONNAY,1
YZERON,1
ECLARON-BRAUCOURT-SAINTE-LIVIÈRE,1
JOUX,1
PLANRUPT,1
ECHALAS,1
BROUSSEVAL,1
CHEVILLON,1
RIVOLET,1
SAINT-ROMAIN-AU-MONT-D'OR,1
VILLIERS-EN-LIEU,1
FRONTENAS,1
BREUVANNES-EN-BASSIGNY,1
WASSY,1
AVERTON,1
THEIZÉ,1
VAUXRENARD,1
FOUGEROLLES-DU-PLESSIS,1
LE HAM,1
LANDIVY,1
CHAMPÉON,1
MARTIGNÉ-SUR-MAYENNE,1
SERVANCE-MIELLIN,1
CHANTRIGNÉ,1
SEXEY-AUX-FORGES,1
HOUDEMONT,1
CUTRY,1
FROLOIS,1
FLEURIEUX-SUR-L'ARBRESLE,1
CRÉPEY,1
ROUVROIS-SUR-OTHAIN,1
LAIMONT,1
ROBERT-ESPAGNE,1
SOMMEDIEUE,1
PIERREFITTE-SUR-AIRE,1
GÂVRES,1
ROCHEFORT-EN-TERRE,1
AMONCOURT,1
BAUDONCOURT,1
CHARMOILLE,1
CHASSEY-LÈS-MONTBOZON,1
TRÉSILLEY,1
VELLEFAUX,1
FRESSE,1
PIN,1
MAILLEY-ET-CHAZELOT,1
MONTAGNEY,1
QUINCEY,1
SAINTE-MARIE-EN-CHANOIS,1
MARON,1
ARNAVILLE,1
HAUTE-RIVOIRE,1
JOLIVET,1
MÉRAL,1
ART-SUR-MEURTHE,1
ATTON,1
BAINVILLE-AUX-MIROIRS,1
BICQUELEY,1
CEINTREY,1
CHAOUILLEY,1
CRÉVIC,1
FILLIÈRES,1
GLONVILLE,1
JEANDELIZE,1
LAIX,1
VILLE-EN-VERMOIS,1
LANTÉFONTAINE,1
LENONCOURT,1
MONCEL-SUR-SEILLE,1
NEUVILLER-SUR-MOSELLE,1
NORROY-LE-SEC,1
PUXIEUX,1
RÉMÉRÉVILLE,1
COGNY,1
THIAVILLE-SUR-MEURTHE,1
VÉZELISE,1
VILLACOURT,1
MARSAL,1
POURNOY-LA-CHÉTIVE,1
HOUDANCOURT,1
CATENAY,1
BUTOT-VÉNESVILLE,1
PALUEL,1
MONTMAIN,1
COTTÉVRARD,1
FÉRIN,1
NOINTOT,1
BAZINVAL,1
RÉALCAMP,1
BORDEAUX-SAINT-CLAIR,1
SAINT-MARTIN-DU-BEC,1
SAINT-AUBIN-DE-CRÉTOT,1
AVESNES-LE-SEC,1
WANCHY-CAPVAL,1
BRUILLE-SAINT-AMAND,1
CLAIS,1
CROSVILLE-SUR-SCIE,1
EECKE,1
CAPPELLE-BROUCK,1
LA TRINITÉ-DU-MONT,1
ESCLAVELLES,1
NESLE-HODENG,1
OUVILLE-LA-RIVIÈRE,1
BEUZEVILLE-LA-GUÉRARD,1
MESNIL-PANNEVILLE,1
SAINT-OUEN-DU-BREUIL,1
SAINT-GERMAIN-DES-ESSOURTS,1
BOSC-EDELINE,1
BILLIÈME,1
BOISSAY,1
BOURGHELLES,1
ERINGHEM,1
FLINES-LÈS-MORTAGNE,1
BUGNICOURT,1
WANDIGNIES-HAMAGE,1
QUAËDYPRE,1
SAULZOIR,1
ERCHIN,1
PRÉMESQUES,1
TAISNIÈRES-SUR-HON,1
LOUVIGNIES-QUESNOY,1
MAROILLES,1
GOMMERVILLE,1
BOSC-MESNIL,1
CRITOT,1
SAINT-SOUPLET,1
BEAUVOIR-EN-LYONS,1
ILLOIS,1
FERRIÈRE-LA-PETITE,1
OMONVILLE,1
BOUDEVILLE,1
ETALLEVILLE,1
LE TORP-MESNIL,1
AUZOUVILLE-SUR-RY,1
GRAINVILLE-SUR-RY,1
SAINT-VICTOR-L'ABBAYE,1
VASSONVILLE,1
ELETOT,1
THÉROULDEVILLE,1
CLÉVILLE,1
BRAMETOT,1
BEAUSSAULT,1
ANNEVILLE-AMBOURVILLE,1
HÉNOUVILLE,1
SOTTEVILLE-SOUS-LE-VAL,1
FLOCQUES,1
MONCHY-SUR-EU,1
SALENCY,1
LE FAY-SAINT-QUENTIN,1
HAUDIVILLERS,1
LAFRAYE,1
OROËR,1
ANGERVILLE-L'ORCHER,1
ROUSSELOY,1
BAILLEVAL,1
CATENOY,1
RANTIGNY,1
AVRIGNY,1
RÉMÉRANGLES,1
ARMANCOURT,1
ARSY,1
BEC-DE-MORTAGNE,1
FRANCIÈRES,1
LE CAULE-SAINTE-BEUVE,1
RUSSY-BÉMONT,1
CUY-SAINT-FIACRE,1
AUGER-SAINT-VINCENT,1
BOULLARRE,1
YPREVILLE-BIVILLE,1
ANCRETIÉVILLE-SAINT-VICTOR,1
FROCOURT,1
CIDEVILLE,1
LA HOUSSOYE,1
LE MESNIL-THÉRIBUS,1
VIBEUF,1
BOUBIERS,1
TOUFFREVILLE-LA-CORBELINE,1
COURCELLES-LÈS-GISORS,1
MONNEVILLE,1
CUVERGNON,1
BRÉMONTIER-MERVAL,1
ROSOY-EN-MULTIEN,1
VILLERS-SAINT-GENEST,1
GUEUTTEVILLE-LES-GRÈS,1
SAINT-PIERRE-ES-CHAMPS,1
FLAVACOURT,1
LALANDE-EN-SON,1
COURTIEUX,1
AVESNES-EN-BRAY,1
SAINT-PIERRE-LÈS-BITRY,1
BÉZANCOURT,1
ANSAUVILLERS,1
MÉRIGNIES,1
FONTAINE-AU-BOIS,1
WARGNIES-LE-PETIT,1
VALLORCINE,1
SAINT-ETIENNE-DE-CUINES,1
BICHES,1
DRUY-PARIGNY,1
PEISEY-NANCROIX,1
MOULINS-ENGILBERT,1
SAINT-MARTIN-DE-LA-PORTE,1
SAINT-JEAN-DE-COUZ,1
ALLUY,1
SAINT-BALDOPH,1
VILLAROGER,1
BULCY,1
VALMEINIER,1
VERTHEMEX,1
GARCHY,1
DORNECY,1
LE REPOSOIR,1
HABÈRE-LULLIN,1
SAINCAIZE-MEAUCE,1
MENTHONNEX-EN-BORNES,1
BRENTHONNE,1
FESSY,1
LARRINGES,1
CAMPHIN-EN-CAREMBAULT,1
VINZIER,1
ELESMES,1
SERÉMANGE-ERZANGE,1
BÉCHY,1
MOUXY,1
SAINT-MARTIN-SUR-LA-CHAMBRE,1
VIRMING,1
TRÉVIGNIN,1
LESCHERAINES,1
ASSENONCOURT,1
PRESLE,1
LA THUILE,1
GUERTING,1
THÉNÉSOL,1
COIN-SUR-SEILLE,1
ALBIEZ-MONTROND,1
SAINT-AVRE,1
PLANAY,1
ARS-SUR-MOSELLE,1
LA MAXE,1
SAINT-NICOLAS-LA-CHAPELLE,1
VAL-DE-BRIDE,1
PORCELETTE,1
HOLVING,1
LA GIETTAZ,1
RUFFIEUX,1
VILLARD-SUR-DORON,1
VIMINES,1
VIVIERS-DU-LAC,1
DIEUZE,1
SERVOZ,1
CUVAT,1
WALLON-CAPPEL,1
AUBENCHEUL-AU-BAC,1
HAYNECOURT,1
HÉLESMES,1
HEM-LENGLET,1
HONDEGHEM,1
HOUDAIN-LEZ-BAVAY,1
ILLIES,1
INCHY,1
LUGRIN,1
JOLIMETZ,1
ETREMBIÈRES,1
MAIRIEUX,1
MALINCOURT,1
SIXT-FER-À-CHEVAL,1
MILLONFOSSE,1
MORTAGNE-DU-NORD,1
OBIES,1
RADINGHEM-EN-WEPPES,1
RIEULAY,1
ROUVIGNIES,1
SAINT-AYBERT,1
SAINT-MOMELIN,1
SAMÉON,1
SANCOURT,1
THIVENCELLE,1
VENDEGIES-AU-BOIS,1
LA CLUSAZ,1
FROMELLES,1
FRESSAIN,1
DOIGNIES,1
DUINGT,1
AUBRY-DU-HAINAUT,1
QUINTAL,1
LUCINGES,1
CHÂTEAU-L'ABBAYE,1
BRUNÉMONT,1
CAGNONCLES,1
LA FORCLAZ,1
COBRIEUX,1
MÉGEVETTE,1
NANGY,1
ARENTHON,1
ARBUSIGNY,1
LA CHAPELLE-RAMBAUD,1
DRINCHAM,1
ELINCOURT,1
ENNETIÈRES-EN-WEPPES,1
MASSINGY,1
MORILLON,1
PITGAM,1
TANINGES,1
PONT-À-MARCQ,1
LA CHAPELLE-D'ABONDANCE,1
VACHERESSE,1
AZILLANET,1
SAINT-JACQUES-D'ATTICIEUX,1
CEAULMONT,1
HOMBLIÈRES,1
POUILLY-SUR-SERRE,1
HARLY,1
COURTEMONT-VARENNES,1
SAINT-SAUVIER,1
SAINT-ETIENNE-DE-VICQ,1
SAULCET,1
SERBANNES,1
LE THEIL,1
TREBAN,1
RONNET,1
MONTOLDRE,1
MONÉTAY-SUR-ALLIER,1
MONTAIGUËT-EN-FOREZ,1
LENAX,1
LORIGES,1
LOUCHY-MONTFAND,1
MOLINET,1
VILLEBRET,1
CHEVAGNES,1
FERRIÈRES-SUR-SICHON,1
LALIZOLLE,1
LAPRUGNE,1
DURDAT-LAREQUILLE,1
ESPINASSE-VOZELLE,1
CÉRILLY,1
FRIÈRES-FAILLOUËL,1
MONT-D'ORIGNY,1
MONTIGNY-L'ALLIER,1
NOUVION-ET-CATILLON,1
PONTAVERT,1
PRESLES-ET-THIERNY,1
LEMÉ,1
LES SEPTVALLONS,1
GANDELU,1
SOUPIR,1
VENDHUILE,1
VIC-SUR-AISNE,1
VILLEQUIER-AUMONT,1
MONT-NOTRE-DAME,1
NESLES-LA-MONTAGNE,1
NOGENTEL,1
NOUVION-LE-COMTE,1
CROUTTES-SUR-MARNE,1
VIRY-NOUREUIL,1
ESQUÉHÉRIES,1
ETRÉAUPONT,1
NIZY-LE-COMTE,1
